Name,Full Text,Language,Concept,Text ,Relevance,Month,Year
Gauthampaduvari,"RT @Devanan23126895: Anna how is my pen art anna, oly for u n for all the kiccha fans we allways love u, ANNA 1 Reply ANNA  @KicchaSudeep hâ€_",en,concept,Kurt Cobain,0.694042,Jan,2018
Gauthampaduvari,"RT @Devanan23126895: Anna how is my pen art anna, oly for u n for all the kiccha fans we allways love u, ANNA 1 Reply ANNA  @KicchaSudeep hâ€_",en,Person,Anna,0.33,Jan,2018
Gauthampaduvari,"RT @Devanan23126895: Anna how is my pen art anna, oly for u n for all the kiccha fans we allways love u, ANNA 1 Reply ANNA  @KicchaSudeep hâ€_",en,TwitterHandle,@Devanan23126895,0.33,Jan,2018
Gauthampaduvari,"RT @Devanan23126895: Anna how is my pen art anna, oly for u n for all the kiccha fans we allways love u, ANNA 1 Reply ANNA  @KicchaSudeep hâ€_",en,TwitterHandle,@KicchaSudeep,0.33,Jan,2018
Gauthampaduvari,"RT @TeamKiccha: Woww Stylish Icon @KicchaSudeep
#BBK5GrandFinale Watch Now @ColorsSuper https://t.co/P8T8lJsfEV",en,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,"RT @TeamKiccha: Woww Stylish Icon @KicchaSudeep
#BBK5GrandFinale Watch Now @ColorsSuper https://t.co/P8T8lJsfEV",en,TwitterHandle,@ColorsSuper,0.01,Jan,2018
Gauthampaduvari,"RT @TeamKiccha: Woww Stylish Icon @KicchaSudeep
#BBK5GrandFinale Watch Now @ColorsSuper https://t.co/P8T8lJsfEV",en,TwitterHandle,@TeamKiccha,0.01,Jan,2018
Gauthampaduvari,RT @KicchaSudeep: So proud .... https://t.co/GLdiJCbcPD,en,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,"RT @RCBTweets: We have a Bengaluru boy in the house! He's highly rated in Karnataka, can clear the ropes with ease and bowls useful off-spiâ€_",en,concept,Karnataka,0.9044,Jan,2018
Gauthampaduvari,"RT @RCBTweets: We have a Bengaluru boy in the house! He's highly rated in Karnataka, can clear the ropes with ease and bowls useful off-spiâ€_",en,Location,Bengaluru,0.958804,Jan,2018
Gauthampaduvari,"RT @RCBTweets: We have a Bengaluru boy in the house! He's highly rated in Karnataka, can clear the ropes with ease and bowls useful off-spiâ€_",en,Location,Karnataka,0.688272,Jan,2018
Gauthampaduvari,"RT @RCBTweets: We have a Bengaluru boy in the house! He's highly rated in Karnataka, can clear the ropes with ease and bowls useful off-spiâ€_",en,TwitterHandle,@RCBTweets,0.465562,Jan,2018
Gauthampaduvari,"RT @Bazmccullum: Very very happy to be joining up with @RCBTweets. In @imVkohli and @ABdeVilliers17, they are two blokes I have dreamed ofâ€_",en,TwitterHandle,@ABdeVilliers17,0.01,Jan,2018
Gauthampaduvari,"RT @Bazmccullum: Very very happy to be joining up with @RCBTweets. In @imVkohli and @ABdeVilliers17, they are two blokes I have dreamed ofâ€_",en,TwitterHandle,@Bazmccullum,0.01,Jan,2018
Gauthampaduvari,"RT @Bazmccullum: Very very happy to be joining up with @RCBTweets. In @imVkohli and @ABdeVilliers17, they are two blokes I have dreamed ofâ€_",en,TwitterHandle,@RCBTweets,0.01,Jan,2018
Gauthampaduvari,"RT @Bazmccullum: Very very happy to be joining up with @RCBTweets. In @imVkohli and @ABdeVilliers17, they are two blokes I have dreamed ofâ€_",en,TwitterHandle,@imVkohli,0.01,Jan,2018
Gauthampaduvari,"RT @chitraloka: Heart Warming Work By Kichchana Hudugeeru
à_•à_¿à__à_çà__à_¨ à__à_Åà_¡à_Åà_—à_¿à_¯à_° à__à_ƒà__à_¯ à_®à_†à__à_çà__à_Åà_µ à_¸à_‡à_µà_†
https://t.co/FkDmspkXZ2
#Chitraloka https://t.câ€_",und,concept,Thermodynamics,0.84316,Jan,2018
Gauthampaduvari,"RT @chitraloka: Heart Warming Work By Kichchana Hudugeeru
à_•à_¿à__à_çà__à_¨ à__à_Åà_¡à_Åà_—à_¿à_¯à_° à__à_ƒà__à_¯ à_®à_†à__à_çà__à_Åà_µ à_¸à_‡à_µà_†
https://t.co/FkDmspkXZ2
#Chitraloka https://t.câ€_",und,concept,Epic Records,0.663733,Jan,2018
Gauthampaduvari,"RT @chitraloka: Heart Warming Work By Kichchana Hudugeeru
à_•à_¿à__à_çà__à_¨ à__à_Åà_¡à_Åà_—à_¿à_¯à_° à__à_ƒà__à_¯ à_®à_†à__à_çà__à_Åà_µ à_¸à_‡à_µà_†
https://t.co/FkDmspkXZ2
#Chitraloka https://t.câ€_",und,Person,Kichchana Hudugeeru,0.909316,Jan,2018
Gauthampaduvari,"RT @chitraloka: Heart Warming Work By Kichchana Hudugeeru
à_•à_¿à__à_çà__à_¨ à__à_Åà_¡à_Åà_—à_¿à_¯à_° à__à_ƒà__à_¯ à_®à_†à__à_çà__à_Åà_µ à_¸à_‡à_µà_†
https://t.co/FkDmspkXZ2
#Chitraloka https://t.câ€_",und,TwitterHandle,@chitraloka,0.909316,Jan,2018
Gauthampaduvari,"RT @KicchaSudeepFC: And it's time for #GrandFinale best wishes to all 5 contestants, Stay tuned #7pm #ColorsSuper 
#BBK5FinaleWithSudeepâ€_",en,concept,Richard Wright,0.866445,Jan,2018
Gauthampaduvari,"RT @KicchaSudeepFC: And it's time for #GrandFinale best wishes to all 5 contestants, Stay tuned #7pm #ColorsSuper 
#BBK5FinaleWithSudeepâ€_",en,concept,English-language films,0.729509,Jan,2018
Gauthampaduvari,"RT @KicchaSudeepFC: And it's time for #GrandFinale best wishes to all 5 contestants, Stay tuned #7pm #ColorsSuper 
#BBK5FinaleWithSudeepâ€_",en,TwitterHandle,@KicchaSudeepFC,0.01,Jan,2018
Gauthampaduvari,@KicchaSudeep https://t.co/jSatVpqTN4,und,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,"RT @TeluguKicchaFC: How many of you are gonna miss @KicchaSudeep Sir every Saturday &amp; Sunday..?! 
Get Ready to Embrace the madness called @â€_",en,concept,Madness,0.91136,Jan,2018
Gauthampaduvari,"RT @TeluguKicchaFC: How many of you are gonna miss @KicchaSudeep Sir every Saturday &amp; Sunday..?! 
Get Ready to Embrace the madness called @â€_",en,concept,Get Ready for This,0.862208,Jan,2018
Gauthampaduvari,"RT @TeluguKicchaFC: How many of you are gonna miss @KicchaSudeep Sir every Saturday &amp; Sunday..?! 
Get Ready to Embrace the madness called @â€_",en,concept,Mike Barson,0.82944,Jan,2018
Gauthampaduvari,"RT @TeluguKicchaFC: How many of you are gonna miss @KicchaSudeep Sir every Saturday &amp; Sunday..?! 
Get Ready to Embrace the madness called @â€_",en,concept,My Girl,0.825174,Jan,2018
Gauthampaduvari,"RT @TeluguKicchaFC: How many of you are gonna miss @KicchaSudeep Sir every Saturday &amp; Sunday..?! 
Get Ready to Embrace the madness called @â€_",en,TwitterHandle,@TeluguKicchaFC,0.01,Jan,2018
Gauthampaduvari,"RT @TeluguKicchaFC: How many of you are gonna miss @KicchaSudeep Sir every Saturday &amp; Sunday..?! 
Get Ready to Embrace the madness called @â€_",en,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,"RT @TeluguKicchaFC: How many of you are gonna miss @KicchaSudeep Sir every Saturday &amp; Sunday..?! 
Get Ready to Embrace the madness called @â€_",en,TwitterHandle,@,0.01,Jan,2018
Gauthampaduvari,"RT @TeamKiccha: BiggBoss Grand Finale _Ÿ˜__Ÿ˜_
Enjoy...!! https://t.co/n2Yi98r0I4",en,TwitterHandle,@TeamKiccha,0.01,Jan,2018
Gauthampaduvari,RT @KSSS_Official_: An article published in @VijayKarnatak  about namma  @KICCHA_HHKSSS team's new project #Kicchabhivruddhi which works foâ€_,en,concept,Microsoft Office,0.867578,Jan,2018
Gauthampaduvari,RT @KSSS_Official_: An article published in @VijayKarnatak  about namma  @KICCHA_HHKSSS team's new project #Kicchabhivruddhi which works foâ€_,en,concept,Writing,0.670509,Jan,2018
Gauthampaduvari,RT @KSSS_Official_: An article published in @VijayKarnatak  about namma  @KICCHA_HHKSSS team's new project #Kicchabhivruddhi which works foâ€_,en,TwitterHandle,@KSSS_Official_,0.01,Jan,2018
Gauthampaduvari,RT @KSSS_Official_: An article published in @VijayKarnatak  about namma  @KICCHA_HHKSSS team's new project #Kicchabhivruddhi which works foâ€_,en,TwitterHandle,@KICCHA_HHKSSS,0.01,Jan,2018
Gauthampaduvari,RT @KSSS_Official_: An article published in @VijayKarnatak  about namma  @KICCHA_HHKSSS team's new project #Kicchabhivruddhi which works foâ€_,en,TwitterHandle,@VijayKarnatak,0.01,Jan,2018
Gauthampaduvari,RT @ShreeSudeep: Going to miss Big Boss Hereafa Deepu Anna.. Thank you so much Deepu Anna for Entertaining us and inspiring us from your woâ€_,en,Person,Hereafa Deepu Anna,0.916423,Jan,2018
Gauthampaduvari,RT @ShreeSudeep: Going to miss Big Boss Hereafa Deepu Anna.. Thank you so much Deepu Anna for Entertaining us and inspiring us from your woâ€_,en,TwitterHandle,@ShreeSudeep,0.916423,Jan,2018
Gauthampaduvari,RT @ATKSSS_Official: #abhimanigalaabhimani Namma @KicchaSudeep #6à_†à_¡à_¿cutout #KicchaSudeep Anna gagi #abhimani anna na mane balle waiting forâ€_,en,concept,English-language films,0.828846,Jan,2018
Gauthampaduvari,RT @ATKSSS_Official: #abhimanigalaabhimani Namma @KicchaSudeep #6à_†à_¡à_¿cutout #KicchaSudeep Anna gagi #abhimani anna na mane balle waiting forâ€_,en,TwitterHandle,@ATKSSS_Official,0.01,Jan,2018
Gauthampaduvari,RT @ATKSSS_Official: #abhimanigalaabhimani Namma @KicchaSudeep #6à_†à_¡à_¿cutout #KicchaSudeep Anna gagi #abhimani anna na mane balle waiting forâ€_,en,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,concept,Zelda II: The Adventure of Link,0.869811,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,concept,Link,0.835992,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,concept,The Legend of Zelda,0.835448,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,concept,The Legend,0.822421,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,concept,A. R. Rahman,0.79374,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,concept,Ganon,0.782319,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,TwitterHandle,@avantikashetty1,0.01,Jan,2018
Gauthampaduvari,RT @avantikashetty1: What a pleasure to meet the man behind the legend #superstar #gentleman #RajuKannadaMedium @avantikashetty1 @KicchaSudâ€_,en,TwitterHandle,@KicchaSud,0.01,Jan,2018
Gauthampaduvari,"RT @KHKSSS: @KicchaSudeep boss look at our Sunday schedule
 #Hebbuli in Zee Kannada at 4:30pm
 #Maanikya in Suverna at 6pm 
#Ranna in Udâ€_",en,Location,Zee Kannada,0.929803,Jan,2018
Gauthampaduvari,"RT @KHKSSS: @KicchaSudeep boss look at our Sunday schedule
 #Hebbuli in Zee Kannada at 4:30pm
 #Maanikya in Suverna at 6pm 
#Ranna in Udâ€_",en,Person,Hebbuli,0.264342,Jan,2018
Gauthampaduvari,"RT @KHKSSS: @KicchaSudeep boss look at our Sunday schedule
 #Hebbuli in Zee Kannada at 4:30pm
 #Maanikya in Suverna at 6pm 
#Ranna in Udâ€_",en,Location,Suverna,0.249413,Jan,2018
Gauthampaduvari,"RT @KHKSSS: @KicchaSudeep boss look at our Sunday schedule
 #Hebbuli in Zee Kannada at 4:30pm
 #Maanikya in Suverna at 6pm 
#Ranna in Udâ€_",en,Location,Udâ€_,0.241697,Jan,2018
Gauthampaduvari,"RT @KHKSSS: @KicchaSudeep boss look at our Sunday schedule
 #Hebbuli in Zee Kannada at 4:30pm
 #Maanikya in Suverna at 6pm 
#Ranna in Udâ€_",en,TwitterHandle,@KicchaSudeep,0.241697,Jan,2018
Gauthampaduvari,"RT @KHKSSS: @KicchaSudeep boss look at our Sunday schedule
 #Hebbuli in Zee Kannada at 4:30pm
 #Maanikya in Suverna at 6pm 
#Ranna in Udâ€_",en,TwitterHandle,@KHKSSS,0.241697,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: à_…à_‚à__à_¿à_® à__à_‚à__à__à__à_çà__à_¿ à_¬à_¿à_—à_ç à_¬à__à_¸à_ç à_†à_Ÿ
à_¯à__à_° à_®à_Åà_¡à_¿à_—à_‡à_°à_Åà__à_çà__à_† à_—à_†à__à_Åà_µà_¿à_¨ à_•à_¿à_°à_€à_Ÿ
à__à_ªà_çà_ªà__à_† à_¨à_‹à_¡à_¿ à_¬à_¿à_—à_ç à_¬à__à_¸à_ç à_«à_¿à_¨à__à__à_† | à_‡à_‚à__à_Å à_°à__à__à_çà_°à_¿ 7 à_•à_çà_•à_†..
à__à_ªà_çà_ªà__à_†â€_",kn,TwitterHandle,@KicchanHudugru,0.01,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: Exclusive Picture..
Namma Abhinaya Chakravarthy @KicchaSudeep anna on the sets of #TheVillain 
@directorprems
@premsdarâ€_",en,concept,C. N. Annadurai,0.9044,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: Exclusive Picture..
Namma Abhinaya Chakravarthy @KicchaSudeep anna on the sets of #TheVillain 
@directorprems
@premsdarâ€_",en,Person,Namma Abhinaya,0.919138,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: Exclusive Picture..
Namma Abhinaya Chakravarthy @KicchaSudeep anna on the sets of #TheVillain 
@directorprems
@premsdarâ€_",en,TwitterHandle,@KicchanHudugru,0.919138,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: Exclusive Picture..
Namma Abhinaya Chakravarthy @KicchaSudeep anna on the sets of #TheVillain 
@directorprems
@premsdarâ€_",en,TwitterHandle,@directorprems,0.919138,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: Exclusive Picture..
Namma Abhinaya Chakravarthy @KicchaSudeep anna on the sets of #TheVillain 
@directorprems
@premsdarâ€_",en,TwitterHandle,@KicchaSudeep,0.919138,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: Exclusive Picture..
Namma Abhinaya Chakravarthy @KicchaSudeep anna on the sets of #TheVillain 
@directorprems
@premsdarâ€_",en,TwitterHandle,@premsdar,0.919138,Jan,2018
Gauthampaduvari,"RT @DasaSandesh: #bbk5 @ColorsSuper 
Pls eliminate Sruthi _Ÿ˜ _Ÿ˜ 
Such a irritating contestant than Anupama _Ÿ˜ _Ÿ˜ _Ÿ˜ 
always plays double game! Sometiâ€_",en,concept,Play,0.849762,Jan,2018
Gauthampaduvari,"RT @DasaSandesh: #bbk5 @ColorsSuper 
Pls eliminate Sruthi _Ÿ˜ _Ÿ˜ 
Such a irritating contestant than Anupama _Ÿ˜ _Ÿ˜ _Ÿ˜ 
always plays double game! Sometiâ€_",en,Person,Anupama,0.894285,Jan,2018
Gauthampaduvari,"RT @DasaSandesh: #bbk5 @ColorsSuper 
Pls eliminate Sruthi _Ÿ˜ _Ÿ˜ 
Such a irritating contestant than Anupama _Ÿ˜ _Ÿ˜ _Ÿ˜ 
always plays double game! Sometiâ€_",en,TwitterHandle,@ColorsSuper,0.894285,Jan,2018
Gauthampaduvari,"RT @DasaSandesh: #bbk5 @ColorsSuper 
Pls eliminate Sruthi _Ÿ˜ _Ÿ˜ 
Such a irritating contestant than Anupama _Ÿ˜ _Ÿ˜ _Ÿ˜ 
always plays double game! Sometiâ€_",en,TwitterHandle,@DasaSandesh,0.894285,Jan,2018
Gauthampaduvari,"RT @SKKSSSOfficial: This weekend with kiccha sudeepa on television history in first time.
@KicchaSudeep @UdayaMovies @ColorsSuper @ZeeKannaâ€_",en,concept,John Logie Baird,0.855866,Jan,2018
Gauthampaduvari,"RT @SKKSSSOfficial: This weekend with kiccha sudeepa on television history in first time.
@KicchaSudeep @UdayaMovies @ColorsSuper @ZeeKannaâ€_",en,TwitterHandle,@SKKSSSOfficial,0.01,Jan,2018
Gauthampaduvari,"RT @SKKSSSOfficial: This weekend with kiccha sudeepa on television history in first time.
@KicchaSudeep @UdayaMovies @ColorsSuper @ZeeKannaâ€_",en,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,"RT @SKKSSSOfficial: This weekend with kiccha sudeepa on television history in first time.
@KicchaSudeep @UdayaMovies @ColorsSuper @ZeeKannaâ€_",en,TwitterHandle,@ColorsSuper,0.01,Jan,2018
Gauthampaduvari,"RT @SKKSSSOfficial: This weekend with kiccha sudeepa on television history in first time.
@KicchaSudeep @UdayaMovies @ColorsSuper @ZeeKannaâ€_",en,TwitterHandle,@UdayaMovies,0.01,Jan,2018
Gauthampaduvari,"RT @SKKSSSOfficial: This weekend with kiccha sudeepa on television history in first time.
@KicchaSudeep @UdayaMovies @ColorsSuper @ZeeKannaâ€_",en,TwitterHandle,@ZeeKanna,0.01,Jan,2018
Gauthampaduvari,RT @TeamKiccha: #RajuKannadaMedium à_¸à_¿à_¨à_¿à_®à__à__ à_¯à_¶à_¸à_çà_¸à_¿à_¨ à_¬à_—à_çà_—à_† à_®à__à__à__à_¨à__à_¡à_¿à__ à_¨à_®à_çà_® à_¨à_†à__à_çà__à_¿à_¨ à_…à__à_¿à_¨à_¯ à__à_•à_çà_°à_µà_°à_çà__à_¿ @KicchaSudeep à_…à_£à_çà_£  âœŒï¸èâœŒï¸è_Ÿ‘‡ https://t.co/PMOWâ€_,kn,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,RT @TeamKiccha: #RajuKannadaMedium à_¸à_¿à_¨à_¿à_®à__à__ à_¯à_¶à_¸à_çà_¸à_¿à_¨ à_¬à_—à_çà_—à_† à_®à__à__à__à_¨à__à_¡à_¿à__ à_¨à_®à_çà_® à_¨à_†à__à_çà__à_¿à_¨ à_…à__à_¿à_¨à_¯ à__à_•à_çà_°à_µà_°à_çà__à_¿ @KicchaSudeep à_…à_£à_çà_£  âœŒï¸èâœŒï¸è_Ÿ‘‡ https://t.co/PMOWâ€_,kn,TwitterHandle,@TeamKiccha,0.01,Jan,2018
Gauthampaduvari,RT @VIVO_IPLT20: VIVO #IPLAuction - Top Buys so far... https://t.co/OhXhwHjVKB,en,TwitterHandle,@VIVO_IPLT20,0.01,Jan,2018
Gauthampaduvari,RT @ColorsSuper: à__à_ªà_çà_ªà__à_† à_¨à_‹à_¡à_¿ à_¬à_¿à_—à_ç à_¬à__à_¸à_ç à_«à_¿à_¨à__à__à_† | à_‡à_‚à__à_Å à_°à__à__à_çà_°à_¿ 7 à_•à_çà_•à_† #BBK5 #BBK5Finale #GrandFinale #BiggBossKannada #ColorsSuper https://t.câ€_,kn,TwitterHandle,@ColorsSuper,0.01,Jan,2018
Gauthampaduvari,RT @Karthi_K18: Good bookings for #RajuKannadaMedium today shows SuperHit @KicchaSudeep https://t.co/BsfijFV3tX,en,Company,RajuKannadaMedium,0.33,Jan,2018
Gauthampaduvari,RT @Karthi_K18: Good bookings for #RajuKannadaMedium today shows SuperHit @KicchaSudeep https://t.co/BsfijFV3tX,en,TwitterHandle,@KicchaSudeep,0.33,Jan,2018
Gauthampaduvari,RT @Karthi_K18: Good bookings for #RajuKannadaMedium today shows SuperHit @KicchaSudeep https://t.co/BsfijFV3tX,en,TwitterHandle,@Karthi_K18,0.33,Jan,2018
Gauthampaduvari,"RT @KicchaUniverse: à_®à__à__ à__à_¿à_°à_Åà_µà_Å
à_¬à_°à_€ à_…à_°à_çà_œà_Åà_¨à_ç à_†à_—à_¿à__à_çà__ à_¨à_¨à_çà_¨à_¨à_çà_¨à_Å à_…à_°à_çà_œà_Åà_¨à_ç à_œà_¨à_çà_¯ à_®à__à_¡à_¿à__à_çà__à_Å à_¸à_Åà__à_€à_ªà_ç à_…à_µà_°à_‡.. à__à_€à_—à__à_—à_¿ à_¨à_¨à_çà_¨ à_®à__à_¬à_ˆà__à_ç à_¨à__à_çà__à_¿ à_…à_µà_° à__à_†à_¸à_°à_Å #BOSS à_…à_‚â€_",kn,TwitterHandle,@KicchaUniverse,0.01,Jan,2018
Gauthampaduvari,RT @BangaloreTimes1: Kannada star @KicchaSudeep finally watches 'Raju Kannada Medium' in which he appears in a cameo. Can't wait to hear whâ€_,en,concept,2006 albums,0.851602,Jan,2018
Gauthampaduvari,RT @BangaloreTimes1: Kannada star @KicchaSudeep finally watches 'Raju Kannada Medium' in which he appears in a cameo. Can't wait to hear whâ€_,en,Company,Raju Kannada Medium,0.957168,Jan,2018
Gauthampaduvari,RT @BangaloreTimes1: Kannada star @KicchaSudeep finally watches 'Raju Kannada Medium' in which he appears in a cameo. Can't wait to hear whâ€_,en,TwitterHandle,@BangaloreTimes1,0.957168,Jan,2018
Gauthampaduvari,RT @BangaloreTimes1: Kannada star @KicchaSudeep finally watches 'Raju Kannada Medium' in which he appears in a cameo. Can't wait to hear whâ€_,en,TwitterHandle,@KicchaSudeep,0.957168,Jan,2018
Gauthampaduvari,"RT @BeingSudeepians: #RajuKannadaMedium
Team meets abhinaya Chakravarthy @KicchaSudeep _Ÿ_©
@Gurunandan10 @avantikashetty1 
Follow _Ÿ‘‰ @BeingSâ€_",en,TwitterHandle,@BeingSudeepians,0.01,Jan,2018
Gauthampaduvari,"RT @BeingSudeepians: #RajuKannadaMedium
Team meets abhinaya Chakravarthy @KicchaSudeep _Ÿ_©
@Gurunandan10 @avantikashetty1 
Follow _Ÿ‘‰ @BeingSâ€_",en,TwitterHandle,@avantikashetty1,0.01,Jan,2018
Gauthampaduvari,"RT @BeingSudeepians: #RajuKannadaMedium
Team meets abhinaya Chakravarthy @KicchaSudeep _Ÿ_©
@Gurunandan10 @avantikashetty1 
Follow _Ÿ‘‰ @BeingSâ€_",en,TwitterHandle,@Gurunandan10,0.01,Jan,2018
Gauthampaduvari,"RT @BeingSudeepians: #RajuKannadaMedium
Team meets abhinaya Chakravarthy @KicchaSudeep _Ÿ_©
@Gurunandan10 @avantikashetty1 
Follow _Ÿ‘‰ @BeingSâ€_",en,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
Gauthampaduvari,"RT @BeingSudeepians: #RajuKannadaMedium
Team meets abhinaya Chakravarthy @KicchaSudeep _Ÿ_©
@Gurunandan10 @avantikashetty1 
Follow _Ÿ‘‰ @BeingSâ€_",en,TwitterHandle,@BeingS,0.01,Jan,2018
Gauthampaduvari,"RT @KICCHA_HHKSSS: Exclusive Pictures..
à_°à__à_œà_çà_¯à__à__à_çà_¯à_‚à__ à__à_°à_çà_œà_°à_¿ à_ªà_çà_°à__à_°à_çà_¶à_¨ à_•à__à_£à_Åà__à_çà__à_¿à_°à_Åà_µ,à_ªà_çà_°à_‡à_•à_çà_·à_•à_°à_¨à_çà_¨à_Å à_¸à_‚à_œà_¿à_—à__à_çà__à_¿à_¨à_‚à__à_† à_¸à_†à__à_†à_¯à_Åà__à_çà__à_¿à_°à_Åà_µ #à_°à__à_œà_Åà_•à_¨à_çà_¨à_¡à_®à_¿à_¡à_¿à_¯à_‚â€_",kn,TwitterHandle,@KICCHA_HHKSSS,0.01,Jan,2018
Gauthampaduvari,RT @KSFCBkiccha: à_•à_°à_çà_¨à__à_Ÿà_•à__ à_•à_€à_°à_çà__à_¿ à_ªà__à__à_•à_†à_¯à_¨à_çà_¨à_Å à_µà_¿à_¶à_çà_µà__à__à__à_çà_¯à_‚à__ à__à__à_°à_¿à_¸à_¿à__à__à__ à_•à_¨à_çà_¨à_¡à__ à_•à_‚à_ªà_¨à_çà_¨à_Å à_®à_¨à_Åà_•à_Åà__à_•à_çà_•à_† à_ªà_¸à_°à_¿à_¸à_¿à__à__à__ à_¨à_®à_çà_® à_¨à_¿à_®à_çà_®à_†à__à_çà__à_° à_…à__à_¿à_¨à_¯ à__à_•à_çà_°à_µà_°à_çà__à_¿ à_•à_¿à__à_çâ€_,kn,TwitterHandle,@KSFCBkiccha,0.01,Jan,2018
Gauthampaduvari,"RT @KicchanHudugru: à_•à_°à_Åà_¨à__à_¡ à_¸à_¿à_¨à_¿à_°à_¸à_¿à_•à_° à_®à_¨à_—à_†à__à_çà__ #à_°à__à_œà_Åà_•à_¨à_çà_¨à_¡à_®à_¿à_¡à_¿à_¯à_‚ à__à_¿à__à_çà_°à__ à_®à_‡à_•à_¿à_‚à_—à_ç à_µà_¿à_¡à_¿à_¯à_‹ à_¬à_¿à_¡à_Åà_—à_¡à_† à_®à__à_¡à_¿à__ à_¨à_®à_çà_® à_…à__à_¿à_¨à_¯ à__à_•à_çà_°à_µà_°à_çà__à_¿ âù_ï¸è_Ÿ˜ç
#RajuKannadaMedâ€_",kn,TwitterHandle,@KicchanHudugru,0.01,Jan,2018
Gauthampaduvari,"RT @KicchaSudeep: Resumed shoot after almost a week in bed..Happy to be bak on th set of #TheVillain.
Shooting again wth choreographer Muraâ€_",en,concept,Rabbiting,0.837763,Jan,2018
Gauthampaduvari,"RT @KicchaSudeep: Resumed shoot after almost a week in bed..Happy to be bak on th set of #TheVillain.
Shooting again wth choreographer Muraâ€_",en,Location,bed..Happy,0.945059,Jan,2018
Gauthampaduvari,"RT @KicchaSudeep: Resumed shoot after almost a week in bed..Happy to be bak on th set of #TheVillain.
Shooting again wth choreographer Muraâ€_",en,TwitterHandle,@KicchaSudeep,0.945059,Jan,2018
Gauthampaduvari,"RT @cdksssofficial: à_…à__à_¿à_®à__à_¨à_¿à_—à__ à_®à_¨à_¸à_çà_¸à__à_çà__à_¿ à__à__à_çà__à_†à_¯à__à_—à_¿à_°à_‹ à_’à_‚à__à_‡ à__à_†à_¸à_°à_Å à_•à_¿à__à_çà__ 
à__à_µà_ç à_¯à_Å à_•à_¿à__à_çà__ 
#CrazeKaBaap #kichcha https://t.co/zdRhbTXhqJ",kn,TwitterHandle,@cdksssofficial,0.01,Jan,2018
Gauthampaduvari,"RT @cineloka: à_œà_¨à_° à_®à_¨à_¸à_çà_¸à_Å à_—à_†à__à_çà__à_Åà__à_çà__à_¿à_°à_Åà_µ à_°à__à_œà_Å. à_°à__à_œà_çà_¯à__à__à_çà_¯à_‚à__ à_¨à_¨à_† à_µà__à_°à__à__à_çà__à_¿ à_¯à_¶à_¸à_çà_µà_¿ à_ªà_çà_°à__à_°à_çà_¶à_¨ à_•à__à_£à_Åà__à_çà__à_¿à_°à_Åà_µ â€œà_°à__à_œà_Å à_•à_¨à_çà_¨à_¡ à_®à_€à_¡à_¿à_¯à_‚â€ù.
#RajuKannadaMediumâ€_",kn,TwitterHandle,@cineloka,0.01,Jan,2018
Gauthampaduvari,"RT @KicchaSudeep: Dono if I should be thanking u all,,or feel sorry for th pain u all go thru to put a tattoo ... I frm my heart wanna telâ€_",en,concept,Pet Shop Boys,0.847321,Jan,2018
Gauthampaduvari,"RT @KicchaSudeep: Dono if I should be thanking u all,,or feel sorry for th pain u all go thru to put a tattoo ... I frm my heart wanna telâ€_",en,TwitterHandle,@KicchaSudeep,0.01,Jan,2018
